R,G,I,F
1,9,96,9241079.965328671
1,9,97,9247483.310247215
1,9,98,9276609.432474736
1,9,99,9306234.9431255
1,10,0,9155067.015640844
1,10,1,9172250.718722342
1,10,2,9285442.651660936
1,10,3,9345396.14211829
1,10,4,9276609.432474736
1,10,5,9221449.580755858
1,10,6,9346898.410733428
1,10,7,9317001.303052884
1,10,8,9134350.716424257
1,10,9,9211117.49324233
1,10,10,9277050.615594974
1,10,11,9276609.432474736
1,10,12,9304034.155983724
1,10,13,9385847.60042535
1,10,14,9286781.780693034
1,10,15,9182226.604205329
1,10,16,9259870.025183931
1,10,17,9306402.475453863
1,10,18,9267619.810387826
1,10,19,9246932.258251213
1,10,20,9189661.453005878
1,10,21,9221449.580755858
1,10,22,9295828.885243233
1,10,23,9299223.609176077
1,10,24,9358957.336904313
1,10,25,9426266.826774517
1,10,26,9464196.655138697
1,10,27,9362496.411377057
1,10,28,9378599.596949317
1,10,29,9563254.625681585
1,10,30,9347252.941665431
1,10,31,9494747.038671274
1,10,32,9279597.290536497
1,10,33,9417516.464478435
1,10,34,9276205.474960586
1,10,35,9405602.091686208
1,10,36,9328738.685752472
1,10,37,9267619.810387826
1,10,38,9255468.559368202
1,10,39,9391796.01213397
1,10,40,9345396.14211829
1,10,41,9281464.254696606
1,10,42,9434665.524991253
1,10,43,9494400.227204181
1,10,44,9383003.826680439
1,10,45,9479412.637127528
1,10,46,9317001.303052884
1,10,47,9386495.684702411
1,10,48,9242034.595239688
1,10,49,9349828.899569156
1,10,50,9206252.941825138
1,10,51,9458686.720010705
1,10,52,9369419.975402651
1,10,53,9357832.371329123
1,10,54,9392825.767981783
1,10,55,9455971.473934282
1,10,56,9348430.165378537
1,10,57,9405599.043299658
1,10,58,9269619.375974178
1,10,59,9212151.534447249
1,10,60,9238537.71630416
1,10,61,9288619.846557902
1,10,62,9236654.103225747
1,10,63,9185227.446168639
1,10,64,9189345.211019212
1,10,65,9245427.061608734
1,10,66,9459833.426615173
1,10,67,9227621.665211465
1,10,68,9462349.384577734
1,10,69,9550059.500522966
1,10,70,9246452.078682309
1,10,71,9205671.76535403
1,10,72,9321991.097325722
1,10,73,9335728.107747097
1,10,74,9438384.681998217
1,10,75,9241793.853066023
1,10,76,9383048.048002845
1,10,77,9371054.892680647
1,10,78,9267619.810387826
1,10,79,9306482.318440557
1,10,80,9269117.125811769
1,10,81,9306234.9431255
1,10,82,9299263.954732498
1,10,83,9297087.04206851
1,10,84,9312077.165360017
1,10,85,9368465.068417862
1,10,86,9305725.317512745
1,10,87,9246932.258251213
1,10,88,9317001.303052884
1,10,89,9308198.342986742
1,10,90,9333398.391944034
1,10,91,9256999.165990274
1,10,92,9357550.82246813
1,10,93,9211117.49324233
1,10,94,9098603.684095364
1,10,95,9236858.495234208
1,10,96,9417020.26104859
1,10,97,9233281.936521886
1,10,98,9304771.007140499
1,10,99,9308198.342986742
1,11,0,9233281.936521886
1,11,1,9242034.595239688
1,11,2,9278195.038990257
1,11,3,9330276.920349646
1,11,4,9317001.303052884
1,11,5,9187494.037519155
1,11,6,9278897.554984007
1,11,7,9186344.095589094
1,11,8,9215394.480222587
1,11,9,9385854.273006259
1,11,10,9246932.258251213
1,11,11,9386495.684702411
1,11,12,9378599.596949317
1,11,13,9236654.103225747
1,11,14,9227789.720623212
1,11,15,9405050.8529976
1,11,16,9275012.673285427
1,11,17,9353033.75891063
1,11,18,9440178.64202594
1,11,19,9351545.585507337
1,11,20,9265811.913420754
1,11,21,9254873.216092436
1,11,22,9368142.275248863
1,11,23,9310648.067381024
1,11,24,9298093.058138242
1,11,25,9293063.491420794
1,11,26,9321177.338840216
1,11,27,9293186.52170043
1,11,28,9267619.810387826
1,11,29,9267619.810387826
1,11,30,9317856.692345977
1,11,31,9249513.486375038
1,11,32,9300149.911800321
1,11,33,9281757.408318542
1,11,34,9121746.289648421
1,11,35,9265301.046644581
1,11,36,9272310.384755263
1,11,37,8978124.957158212
1,11,38,9317001.303052884
1,11,39,9378599.596949317
1,11,40,9349828.899569156
1,11,41,9182226.604205329
1,11,42,9308198.342986742
1,11,43,9134350.716424257
1,11,44,9189345.211019212
1,11,45,9288619.846557902
1,11,46,9227621.665211465
1,11,47,9189345.211019212
1,11,48,9321991.097325722
1,11,49,9267619.810387826
1,11,50,9205671.76535403
1,11,51,9211117.49324233
1,11,52,9306234.9431255
1,11,53,9211117.49324233
1,11,54,9208749.547457896
1,11,55,9274848.432401221
1,11,56,9242034.595239688
1,11,57,9182226.604205329
1,11,58,9281464.254696606
1,11,59,9267619.810387826
1,11,60,9182226.604205329
1,11,61,9455971.473934282
1,11,62,9246452.078682309
1,11,63,9185227.446168639
1,11,64,9210765.252765559
1,11,65,9221449.580755858
1,11,66,9451124.951184748
1,11,67,9280175.512633603
1,11,68,9246452.078682309
1,11,69,9267619.810387826
1,11,70,9321991.097325722
1,11,71,9211117.49324233
1,11,72,9306402.475453863
1,11,73,9279597.290536497
1,11,74,9260247.457300417
1,11,75,9237569.920538528
1,11,76,9368652.591697063
1,11,77,9436286.846274624
1,11,78,9323357.10314294
1,11,79,9366457.569129739
1,11,80,9419571.865248244
1,11,81,9435251.806389501
1,11,82,9081308.522086747
1,11,83,9271169.707241403
1,11,84,9289510.201039674
1,11,85,9245427.061608734
1,11,86,9172250.718722342
1,11,87,9426266.826774517
1,11,88,9413488.739476947
1,11,89,9415565.354750382
1,11,90,9353234.30248609
1,11,91,9475505.545649214
1,11,92,9172250.718722342
1,11,93,9245427.061608734
1,11,94,9253717.345899584
1,11,95,9229603.22455842
1,11,96,9259499.071306428
1,11,97,9331401.058012519
1,11,98,9446910.004688386
1,11,99,9426778.490460273
1,12,0,9172250.718722342
1,12,1,9237569.920538528
1,12,2,9280874.937049998
1,12,3,9363977.484479135
1,12,4,9089915.883066157
1,12,5,9186135.158260034
1,12,6,9165257.881035257
1,12,7,9374533.501520416
1,12,8,9172250.718722342
1,12,9,9134350.716424257
1,12,10,9262785.322260508
1,12,11,9330276.920349646
1,12,12,9253339.778567515
1,12,13,9285305.377344545
1,12,14,9330276.920349646
1,12,15,9208749.547457896
1,12,16,9180674.932634724
1,12,17,9314789.388863076
1,12,18,9261916.962832576
1,12,19,9288608.6089115
1,12,20,9172250.718722342
1,12,21,9124126.597151525
1,12,22,9134350.716424257
1,12,23,9182226.604205329
1,12,24,9393742.59354959
1,12,25,9320876.182023978
1,12,26,9105682.783743141
1,12,27,9297017.382252647
1,12,28,9189345.211019212
1,12,29,9081308.522086747
1,12,30,9169856.042526335
1,12,31,9376729.61587445
1,12,32,9248891.299476394
1,12,33,9182226.604205329
1,12,34,9300578.113740634
1,12,35,9290430.665058631
1,12,36,9242034.595239688
1,12,37,9081308.522086747
1,12,38,9205684.088964527
1,12,39,9191133.883658534
1,12,40,9014077.021663446
1,12,41,9277434.630022442
1,12,42,9237777.197126538
1,12,43,9245569.000099756
1,12,44,9211701.073328925
1,12,45,9419927.8675328
1,12,46,9278066.204223914
1,12,47,9340106.290471766
1,12,48,9231839.835639866
1,12,49,9012155.236459583
1,12,50,9270646.197993206
1,12,51,9194649.255866125
1,12,52,9211117.49324233
1,12,53,9254873.216092436
1,12,54,9298413.944684727
1,12,55,9228651.092554234
1,12,56,9182226.604205329
1,12,57,8978124.957158212
1,12,58,9364151.427080965
1,12,59,9253744.845401688
1,12,60,9247839.204555156
1,12,61,9333951.71498981
1,12,62,9257139.491404762
1,12,63,9081328.326557443
1,12,64,9185227.446168639
1,12,65,9280175.512633603
1,12,66,9237569.920538528
1,12,67,9134350.716424257
1,12,68,9365991.714536594
1,12,69,9226327.1840177
1,12,70,9275238.997621484
1,12,71,9301504.4962873
1,12,72,9350230.737327002
1,12,73,9398945.44774761
1,12,74,9412206.56533564
1,12,75,9248833.39878704
1,12,76,9361157.321953952
1,12,77,9368370.184631556
1,12,78,9163468.86567995
1,12,79,9313259.795348741
1,12,80,9218628.785521146
1,12,81,9215953.539580489
1,12,82,9249114.503363105
1,12,83,9216997.124454472
1,12,84,9365146.247334342
1,12,85,9243338.58231904
1,12,86,9189345.211019212
1,12,87,9194573.087930294
1,12,88,9096949.759156493
1,12,89,9440711.599102844
1,12,90,9157823.947330067
1,12,91,9032097.637597693
1,12,92,9189345.211019212
1,12,93,9331401.058012519
1,12,94,9227789.720623212
1,12,95,9235105.124398008
1,12,96,9128001.745516604
1,12,97,9235578.60617941
1,12,98,9215358.789313063
1,12,99,9307399.781305483
1,13,0,9098202.697237177
1,13,1,9015983.539637245
1,13,2,9172250.718722342
1,13,3,9081308.522086747
1,13,4,9216997.124454472
1,13,5,9314789.388863076
1,13,6,9338291.788676301
1,13,7,9185739.98048814
1,13,8,9141014.457558762
1,13,9,9158184.115983538
1,13,10,9258148.68268968
1,13,11,9314521.384538187
1,13,12,9264045.534443103
1,13,13,9249114.482026793
1,13,14,9081308.522086747
1,13,15,9228651.092554234
1,13,16,9186135.158260034
1,13,17,9105682.783743141
1,13,18,9163468.86567995
1,13,19,9124126.597151525
1,13,20,9181522.900080152
1,13,21,9185194.399044737
1,13,22,9254733.311490513
1,13,23,9185993.496044852
1,13,24,9297989.115545563
1,13,25,9181385.906338144
1,13,26,9211701.073328925
1,13,27,9157823.947330067
1,13,28,9298852.18392738
1,13,29,9195910.52936297
1,13,30,9294303.15945646
1,13,31,9280061.251709117
1,13,32,9221311.977442415
1,13,33,9151599.08349757
1,13,34,9081308.522086747
1,13,35,9247839.204555156
1,13,36,9177712.114323279
1,13,37,9064923.41040373
1,13,38,9225044.450169541
1,13,39,9253744.845401688
1,13,40,9187222.953801977
1,13,41,9174610.635596294
1,13,42,9081328.326557443
1,13,43,9134350.716424257
1,13,44,9123174.723622562
1,13,45,9278026.974741813
1,13,46,9254966.445944345
1,13,47,9274925.536104772
1,13,48,9235105.124398008
1,13,49,9185227.446168639
1,13,50,9163468.86567995
1,13,51,9182226.604205329
1,13,52,9290799.044831153
1,13,53,9038198.39637706
1,13,54,9235105.124398008
1,13,55,9243338.58231904
1,13,56,9274497.525940035
1,13,57,9281793.38361106
1,13,58,9207080.906304767
1,13,59,9317461.601011427
1,13,60,9071225.89140716
1,13,61,9158882.310014892
1,13,62,9260170.390395707
1,13,63,9296012.868820684
1,13,64,8946414.00366735
1,13,65,8958185.257849572
1,13,66,9228651.092554234
1,13,67,9186135.158260034
1,13,68,9262766.03625894
1,13,69,9175754.627144555
1,13,70,9211701.073328925
1,13,71,9081328.326557443
1,13,72,9163468.86567995
1,13,73,9376729.61587445
1,13,74,9357880.004394308
1,13,75,9334036.560628556
1,13,76,9218628.785521146
1,13,77,9081308.522086747
1,13,78,9359135.570789745
1,13,79,9304716.420275772
1,13,80,9165257.881035257
1,13,81,9247839.204555156
1,13,82,9137062.94501407
1,13,83,9028290.438464615
1,13,84,9126105.438781675
1,13,85,9014573.19524178
1,13,86,9140286.227791125
1,13,87,9322092.978300503
1,13,88,9339255.340094423
1,13,89,9176562.556585418
1,13,90,9237777.197126538
1,13,91,9180674.932634724
1,13,92,9216236.688497916
1,13,93,9113133.17152671
1,13,94,9068483.43034263
1,13,95,9258668.206934689
1,13,96,9124934.425054671
1,13,97,9221046.225619372
1,13,98,9023470.530957589
1,13,99,9095858.212681878
1,14,0,9285619.62397071
1,14,1,9115015.858211633
1,14,2,9007367.206191601
1,14,3,9030321.198063768
1,14,4,9058660.435053196
1,14,5,9069042.07720999
1,14,6,9158184.115983538
1,14,7,9181522.900080152
1,14,8,9068483.43034263
1,14,9,9015983.539637245
1,14,10,9253744.845401688
1,14,11,9140286.227791125
1,14,12,9149254.940548737
1,14,13,9297134.427503277
1,14,14,9088071.861906175
1,14,15,9231976.811393034
1,14,16,9175754.627144555
1,14,17,9218628.785521146
1,14,18,9124934.425054671
1,14,19,9249114.482026793
1,14,20,9124934.425054671
1,14,21,9182226.604205329
1,14,22,9085533.257817667
1,14,23,9128334.340066556
1,14,24,9164971.900315508
1,14,25,9275729.789655564
1,14,26,9195910.52936297
1,14,27,9126105.438781675
1,14,28,9313990.975180976
1,14,29,9318589.142103897
1,14,30,9029605.856892426
1,14,31,9304191.135007506
1,14,32,9251682.881646948
1,14,33,9323489.514264721
1,14,34,8946414.00366735
1,14,35,8958185.257849572
1,14,36,9119011.144203218
1,14,37,9226652.825473718
1,14,38,9080742.698727718
1,14,39,9131743.133272165
1,14,40,9029854.775554247
1,14,41,9331904.024020523
1,14,42,9220176.660506908
1,14,43,9223496.80262029
1,14,44,9104077.39126138
1,14,45,9178086.87450174
1,14,46,9126105.438781675
1,14,47,9221311.977442415
1,14,48,9117517.809363334
1,14,49,9221182.693292355
1,14,50,9113155.741965363
1,14,51,9211460.98692114
1,14,52,9068483.43034263
1,14,53,9181385.906338144
1,14,54,9253279.59980389
1,14,55,9146338.945941411
1,14,56,9158255.431918144
1,14,57,9101877.460040728
1,14,58,9150355.001369657
1,14,59,9054739.554783307
1,14,60,9015983.539637245
1,14,61,9334036.560628556
1,14,62,9185227.446168639
1,14,63,9258148.68268968
1,14,64,9052198.55724452
1,14,65,9080963.25427629
1,14,66,9180674.932634724
1,14,67,9028290.438464615
1,14,68,9356231.575739259
1,14,69,9184375.025320325
1,14,70,9085920.08910309
1,14,71,8948319.066306137
1,14,72,9014885.333017875
1,14,73,9158184.115983538
1,14,74,9009933.681587297
1,14,75,9224285.75288861
1,14,76,9208570.073056879
1,14,77,9173382.819438497
1,14,78,9023470.530957589
1,14,79,9081328.326557443
1,14,80,9064923.41040373
1,14,81,9339255.340094423
1,14,82,9134577.265316572
1,14,83,9052273.26247431
1,14,84,9098202.697237177
1,14,85,9177712.114323279
1,14,86,9186732.817020232
1,14,87,9131707.553919356
1,14,88,8946414.00366735
1,14,89,9081308.522086747
1,14,90,9071149.917346887
1,14,91,9137882.412861498
1,14,92,9312014.33444879
1,14,93,9072613.16990972
1,14,94,9181509.393774457
1,14,95,9166912.755362153
1,14,96,9161756.72589239
1,14,97,9247161.936573025
1,14,98,9151696.341540247
1,14,99,9206288.507122342
1,15,0,9091726.371259963
1,15,1,9148369.433362743
1,15,2,9179122.855449831
1,15,3,8948319.066306137
1,15,4,9101762.522308478
1,15,5,9059923.329667632
1,15,6,9028290.438464615
1,15,7,9164971.900315508
1,15,8,9224448.284520628
1,15,9,9033094.982137294
1,15,10,9007367.206191601
1,15,11,9166912.755362153
1,15,12,9178086.87450174
1,15,13,9071149.917346887
1,15,14,9259889.439315652
1,15,15,9148134.790666483
1,15,16,9057713.056053331
1,15,17,9015983.539637245
1,15,18,9063318.798101347
1,15,19,9067543.413873201
1,15,20,9007367.206191601
1,15,21,9158184.115983538
1,15,22,9134348.868539095
1,15,23,9223952.227936447
1,15,24,9001564.650191478
1,15,25,9089951.768404612
1,15,26,8970536.25193379
1,15,27,9197212.370723477
1,15,28,9238221.955282636
1,15,29,9111448.718346277
1,15,30,9028290.438464615
1,15,31,9115015.858211633
1,15,32,9008209.858318595
1,15,33,9016853.940040112
1,15,34,9165405.481854964
1,15,35,9208935.703171348
1,15,36,9171396.75194605
1,15,37,9046829.960602826
1,15,38,9048460.074767038
1,15,39,9138360.908807656
1,15,40,9195071.975240797
1,15,41,9121685.723863706
1,15,42,9064923.41040373
1,15,43,9071149.917346887
1,15,44,8946414.00366735
1,15,45,8946414.00366735
1,15,46,9236292.59622724
1,15,47,8991371.094314925
1,15,48,9128886.861535564
1,15,49,9321656.990431031
1,15,50,9231976.811393034
1,15,51,9249114.482026793
1,15,52,9013728.942068849
1,15,53,9208645.24986157
1,15,54,9150355.001369657
1,15,55,9285619.62397071
1,15,56,8958171.385063814
1,15,57,9099747.240638081
1,15,58,9080963.25427629
1,15,59,9131743.133272165
1,15,60,9241001.209794555
1,15,61,9329087.686212806
1,15,62,9023470.530957589
1,15,63,9131707.553919356
1,15,64,9166912.755362153
1,15,65,9068483.43034263
1,15,66,9177529.484264387
1,15,67,9291431.176480051
1,15,68,9119011.144203218
1,15,69,8946414.00366735
1,15,70,9132946.085599888
1,15,71,9109438.827379122
1,15,72,9186378.086140927
1,15,73,9102401.072596634
1,15,74,8948319.066306137
1,15,75,9166912.755362153
1,15,76,9103213.341245545
1,15,77,8982877.290130721
1,15,78,8957695.547539609
1,15,79,8900855.51939476
1,15,80,9069421.44584385
1,15,81,9018665.99866695
1,15,82,9023470.530957589
1,15,83,9128334.340066556
1,15,84,9185678.131026866
1,15,85,9199757.666947698
1,15,86,9023470.530957589
1,15,87,9064923.41040373
1,15,88,9210425.139689714
1,15,89,9239621.2090751
1,15,90,9186732.817020232
1,15,91,9137882.412861498
1,15,92,8961922.34032977
1,15,93,9038308.284022443
1,15,94,9225774.31090674
1,15,95,9047176.317157246
1,15,96,8941241.960783157
1,15,97,8954538.26158656
1,15,98,9366198.033036556
1,15,99,9099844.909154646
1,16,0,9115015.858211633
1,16,1,9128334.340066556
1,16,2,9063318.798101347
1,16,3,9023470.530957589
1,16,4,9125333.36552515
1,16,5,9161605.489181919
1,16,6,9077734.01922339
1,16,7,9110283.485471344
1,16,8,9256319.26929455
1,16,9,9066516.103605982
1,16,10,8952917.551180102
1,16,11,9125561.258356417
1,16,12,9033094.982137294
1,16,13,8957695.547539609
1,16,14,9022521.701070732
1,16,15,8883089.51822442
1,16,16,8997666.387238624
1,16,17,9078014.170512388
1,16,18,9031939.238559706
1,16,19,8951349.718289051
1,16,20,9028290.438464615
1,16,21,8961922.34032977
1,16,22,9333274.918481596
1,16,23,9051893.502587736
1,16,24,9172801.141420659
1,16,25,8983084.560380716
1,16,26,9081175.240280999
1,16,27,9004060.315198729
1,16,28,9052442.110497007
1,16,29,8907849.5547589
1,16,30,9068483.43034263
1,16,31,9102401.072596634
1,16,32,9158184.115983538
1,16,33,9208645.24986157
1,16,34,9029348.066308588
1,16,35,8975625.300664127
1,16,36,9081080.978197135
1,16,37,9061945.232002968
1,16,38,9015983.539637245
1,16,39,9028290.438464615
1,16,40,9216536.9009918
1,16,41,9183307.12131037
1,16,42,9025398.964600144
1,16,43,8862674.618431032
1,16,44,9001564.650191478
1,16,45,9069421.44584385
1,16,46,9043741.501477465
1,16,47,9021898.86700108
1,16,48,9069421.44584385
1,16,49,9064923.41040373
1,16,50,9028290.438464615
1,16,51,9119011.144203218
1,16,52,8961923.742931848
1,16,53,8933598.300819281
1,16,54,9153609.637903055
1,16,55,9016853.940040112
1,16,56,9007367.206191601
1,16,57,9121685.723863706
1,16,58,8954538.26158656
1,16,59,9028290.438464615
1,16,60,9166439.269166132
1,16,61,9052842.503775652
1,16,62,9048460.074767038
1,16,63,9007367.206191601
1,16,64,9046829.960602826
1,16,65,9007367.206191601
1,16,66,9008921.70685171
1,16,67,9085006.778620057
1,16,68,9038308.284022443
1,16,69,9007367.206191601
1,16,70,9018665.99866695
1,16,71,9148134.790666483
1,16,72,9013728.942068849
1,16,73,9015983.539637245
1,16,74,8977959.396776456
1,16,75,8951845.988247158
1,16,76,9064923.41040373
1,16,77,9069421.44584385
1,16,78,9099844.909154646
1,16,79,9115015.858211633
1,16,80,9015983.539637245
1,16,81,8954538.26158656
1,16,82,9248484.11636026
1,16,83,9236226.127417916
1,16,84,9042465.83717427
1,16,85,8997920.4654175
1,16,86,8964485.28770758
1,16,87,9227681.825013611
1,16,88,9149922.374698313
1,16,89,8959816.623912191
1,16,90,9023470.530957589
1,16,91,9208645.24986157
1,16,92,9231976.811393034
1,16,93,8982877.290130721
1,16,94,9075461.678795464
1,16,95,9018897.535209646
1,16,96,8970536.25193379
1,16,97,8957695.547539609
1,16,98,9052107.171886887
1,16,99,9115868.57686114
1,17,0,9102136.986624183
1,17,1,9005482.664416486
1,17,2,9029348.066308588
1,17,3,9000088.52473153
1,17,4,9022567.361530952
1,17,5,9064067.729473598
1,17,6,8961922.34032977
1,17,7,9007367.206191601
1,17,8,9026528.812576322
1,17,9,9074175.846737687
1,17,10,9129402.046728618
1,17,11,9217597.234006697
1,17,12,9053559.036746535
1,17,13,9173955.590231152
1,17,14,8957695.547539609
1,17,15,9153609.637903055
1,17,16,8844761.234619504
1,17,17,8977412.87118102
1,17,18,9158184.115983538
1,17,19,9008921.70685171
1,17,20,8952917.551180102
1,17,21,9004060.315198729
1,17,22,9202383.705742404
1,17,23,9175494.25196305
1,17,24,9021538.057789411
1,17,25,9123518.17077726
1,17,26,9095591.556249004
1,17,27,9056958.182557017
1,17,28,9087183.713665267
1,17,29,9167189.347575394
1,17,30,9043741.501477465
1,17,31,8997666.387238624
1,17,32,9067861.43200106
1,17,33,8991549.26808147
1,17,34,9161776.707753807
1,17,35,9155249.04322067
1,17,36,9077975.429542122
1,17,37,9138837.348343018
1,17,38,8997920.4654175
1,17,39,8961392.364320323
1,17,40,9078014.170512388
1,17,41,9099844.909154646
1,17,42,8957695.547539609
1,17,43,8982877.290130721
1,17,44,8995518.712601298
1,17,45,9048885.95081574
1,17,46,9007367.206191601
1,17,47,8954538.26158656
1,17,48,8964485.28770758
1,17,49,8907849.5547589
1,17,50,8951845.988247158
1,17,51,9029348.066308588
1,17,52,9211411.353726722
1,17,53,9151923.658214647
1,17,54,9007367.206191601
1,17,55,9015983.539637245
1,17,56,9238985.69034451
1,17,57,9225805.348915642
1,17,58,9046904.477327304
1,17,59,9016308.924605956
1,17,60,8969716.415748445
1,17,61,8935153.109295536
1,17,62,9026469.582796019
1,17,63,9098712.595855888
1,17,64,8953419.46080777
1,17,65,9127103.081640262
1,17,66,8906961.12403918
1,17,67,8916370.008357
1,17,68,8852947.507316345
1,17,69,9087108.066669896
1,17,70,8987486.619124675
1,17,71,9186520.89113705
1,17,72,9066516.103605982
1,17,73,9081080.978197135
1,17,74,9019154.687437126
1,17,75,9030834.628029563
1,17,76,9195593.050937604
1,17,77,8920612.955783296
1,17,78,9025572.711856714
1,17,79,8887502.426831188
1,17,80,9077310.29029467
1,17,81,9092505.441005606
1,17,82,9051893.502587736
1,17,83,8957695.547539609
1,17,84,9024805.148696495
1,17,85,9090214.881253641
1,17,86,9018665.99866695
1,17,87,8862674.618431032
1,17,88,8995946.988671929
